query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id, telegram_username
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",KL Chauffeur Service,https://chauffeurkl.com/,Car leasing service,"Car leasing service, Airport shuttle service, Chauffeur service, Limousine service, Sightseeing tour agency",Car leasing service,+60 19-808 2069,"1120 Park Avenue Jalan PJS1/52, Taman Petaling Utama Petaling Jaya, 46150 Selangor",Pjs 1,"1120 Park Avenue Jalan PJS1/52, Taman Petaling Utama Petaling Jaya",Selangor,46150,Selangor,,Malaysia,MY,3.0774446,101.6478062,Asia/Kuala_Lumpur,,FALSE,5,21,"https://search.google.com/local/reviews?placeid=ChIJoeU9l_JLzDERS9uE2LfXhBQ&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 20}",0,0,0,1,20,98,https://lh5.googleusercontent.com/p/AF1QipPLGWSrx_pToPqBM8qriUyAJkrdoHIDMkJ8Li2u=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPLGWSrx_pToPqBM8qriUyAJkrdoHIDMkJ8Li2u=w1600-h1000-k-no,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/-earrbS3kWmM/AAAAAAAAAAI/AAAAAAAAAAA/pKNCg9KA27Y/s44-p-k-no-ns-nd/photo.jpg,,TRUE,115713107844158304292,KL Chauffeur Service,https://www.google.com/maps/contrib/115713107844158304292,,https://chauffeurkl.com/chauffeur-services/,,https://chauffeurkl.com/chauffeur-services/,"https://www.google.com/maps/place/KL+Chauffeur+Service/@3.0774445999999998,101.64780619999999,14z/data=!4m8!1m2!2m1!1sKL+Chauffeur+Service!3m4!1s0x31cc4bf2973de5a1:0x1484d7b7d884db4b!8m2!3d3.0774445999999998!4d101.64780619999999",ChIJoeU9l_JLzDERS9uE2LfXhBQ,0x31cc4bf2973de5a1:0x1484d7b7d884db4b,1478543762295937867,1478543762295937867,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Infinite Auto Service,,Auto repair shop,Auto repair shop,Auto repair shop,+60 12-391 1382,"Lot 10-G, Kuchai Lama, Jalan Kuchai Maju 16, Kuchai Entrepreneurs Park, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Kuchai Entrepreneurs Park,"Lot 10-G, Kuchai Lama, Jalan Kuchai Maju 16",Kuala Lumpur,58200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0905513,101.6918152,Asia/Kuala_Lumpur,,FALSE,4.4,26,"https://search.google.com/local/reviews?placeid=ChIJcefr0CZLzDERmTzzAN0xNVk&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 3, ""2"": 0, ""3"": 1, ""4"": 2, ""5"": 20}",3,0,1,2,20,43,https://lh5.googleusercontent.com/p/AF1QipN7Z9x6475Ju0p91MCYPxPq-Iv2p9jqt0e6VbPY=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN7Z9x6475Ju0p91MCYPxPq-Iv2p9jqt0e6VbPY=w1600-h1000-k-no,,"{""Monday"": ""9:30 am-7 pm"", ""Tuesday"": ""9:30 am-7 pm"", ""Wednesday"": ""9:30 am-7 pm"", ""Thursday"": ""9:30 am-7 pm"", ""Friday"": ""9:30 am-7 pm"", ""Saturday"": ""9:30 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 9:30 am-7 pm | Tuesday: 9:30 am-7 pm | Wednesday: 9:30 am-7 pm | Thursday: 9:30 am-7 pm | Friday: 9:30 am-7 pm | Saturday: 9:30 am-7 pm | Sunday: Closed,,,OPERATIONAL,"{""Amenities"": {""Toilets"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh4.googleusercontent.com/-NNq2KWcqUK4/AAAAAAAAAAI/AAAAAAAAAAA/XAL5hrTPhQc/s44-p-k-no-ns-nd/photo.jpg,,TRUE,105518658680285285427,Infinite Auto Service,https://www.google.com/maps/contrib/105518658680285285427,,,,,"https://www.google.com/maps/place/Infinite+Auto+Service/@3.0905513,101.6918152,14z/data=!4m8!1m2!2m1!1sInfinite+Auto+Service!3m4!1s0x31cc4b26d0ebe771:0x593531dd00f33c99!8m2!3d3.0905513!4d101.6918152",ChIJcefr0CZLzDERmTzzAN0xNVk,0x31cc4b26d0ebe771:0x593531dd00f33c99,6428098868414725273,6428098868414725273,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Lim Car Service Workshop,https://car-repair-6043.business.site/,Car repair and maintenance service,Car repair and maintenance service,Car repair and maintenance service,+60 10-221 0593,"377, Jalan 16, Salak South Baru, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Salak South Baru,"377, Jalan 16",Kuala Lumpur,57100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0887017,101.7091674,Asia/Kuala_Lumpur,,FALSE,4.3,9,"https://search.google.com/local/reviews?placeid=ChIJWQ12i-M1zDERne2T7fybaLg&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 6}",1,0,0,2,6,12,https://lh5.googleusercontent.com/p/AF1QipPD7LVflHCf4WtNuc91ETaWCTYmr6sLuHpMiNsi=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPD7LVflHCf4WtNuc91ETaWCTYmr6sLuHpMiNsi=w1600-h1000-k-no,,"{""Monday"": ""12-8 pm"", ""Tuesday"": ""12-8 pm"", ""Wednesday"": ""12-8 pm"", ""Thursday"": ""12-8 pm"", ""Friday"": ""12-8 pm"", ""Saturday"": ""12-8 pm"", ""Sunday"": ""Closed""}",Monday: 12-8 pm | Tuesday: 12-8 pm | Wednesday: 12-8 pm | Thursday: 12-8 pm | Friday: 12-8 pm | Saturday: 12-8 pm | Sunday: Closed,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/-SNokbmTK5dI/AAAAAAAAAAI/AAAAAAAAAAA/z5OMNmR1dZA/s44-p-k-no-ns-nd/photo.jpg,,TRUE,104588631843952241772,Lim Car Service Workshop,https://www.google.com/maps/contrib/104588631843952241772,,,,,"https://www.google.com/maps/place/Lim+Car+Service+Workshop/@3.0887016999999997,101.7091674,14z/data=!4m8!1m2!2m1!1sLim+Car+Service+Workshop!3m4!1s0x31cc35e38b760d59:0xb8689bfced93ed9d!8m2!3d3.0887016999999997!4d101.7091674",ChIJWQ12i-M1zDERne2T7fybaLg,0x31cc35e38b760d59:0xb8689bfced93ed9d,13288042211176607133,-5158701862532944483,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",EC Care Auto Service Sdn Bhd,http://www.facebook.com/eccare1313,Car repair and maintenance service,Car repair and maintenance service,Car repair and maintenance service,+60 12-400 8802,"69, Jalan Metro Perdana Timur 7, Kepong Entreprenurs Park, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Kepong Entreprenurs Park,"69, Jalan Metro Perdana Timur 7",Kuala Lumpur,52100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.2160591,101.6455104,Asia/Kuala_Lumpur,,FALSE,4.2,32,"https://search.google.com/local/reviews?placeid=ChIJrc7foEZGzDERorVO5XgCIOs&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 3, ""2"": 1, ""3"": 3, ""4"": 5, ""5"": 20}",3,1,3,5,20,4,https://lh5.googleusercontent.com/p/AF1QipMUVO7jz60XFPYxdSonC_Uf_orueGKZc4WZUrvE=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMUVO7jz60XFPYxdSonC_Uf_orueGKZc4WZUrvE=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""9 am-7 pm""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: 9 am-7 pm,,,OPERATIONAL,{},,,,,FALSE,None,EC Care Auto Service Sdn Bhd,,,,,,"https://www.google.com/maps/place/EC+Care+Auto+Service+Sdn+Bhd/@3.2160591,101.64551039999999,14z/data=!4m8!1m2!2m1!1sEC+Care+Auto+Service+Sdn+Bhd!3m4!1s0x31cc4646a0dfcead:0xeb200278e54eb5a2!8m2!3d3.2160591!4d101.64551039999999",ChIJrc7foEZGzDERorVO5XgCIOs,0x31cc4646a0dfcead:0xeb200278e54eb5a2,16942544516434277794,-1504199557275273822,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Topcare Car Service,https://www.facebook.com/topcarecarservice,Auto repair shop,"Auto repair shop, Cars",Kedai Membaiki Kereta,+60 3-6273 5811,"9G, Jalan Margosa SD 10/4b, Bandar Sri Damansara, 52200 Kuala Lumpur, Selangor",Bandar Sri Damansara,"9G, Jalan Margosa SD 10/4b",Kuala Lumpur,52200,Selangor,,Malaysia,MY,3.192752,101.611391,Asia/Kuala_Lumpur,,FALSE,4,24,"https://search.google.com/local/reviews?placeid=ChIJA6dwHP9FzDERUa4FYiJ8tnw&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 1, ""3"": 2, ""4"": 8, ""5"": 11}",2,1,2,8,11,6,https://lh5.googleusercontent.com/p/AF1QipO2ktMOw8fA7ygZQEy1BgkLyK1jWF5nrHRMCS46=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO2ktMOw8fA7ygZQEy1BgkLyK1jWF5nrHRMCS46=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-6 pm | Sunday: Closed,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh5.googleusercontent.com/-frXeL4LJ060/AAAAAAAAAAI/AAAAAAAAAAA/GKqRdMAxfvE/s44-p-k-no-ns-nd/photo.jpg,,TRUE,109538437193319979882,Topcare Car Service,https://www.google.com/maps/contrib/109538437193319979882,,,,,"https://www.google.com/maps/place/Topcare+Car+Service/@3.192752,101.611391,14z/data=!4m8!1m2!2m1!1sTopcare+Car+Service!3m4!1s0x31cc45ff1c70a703:0x7cb67c226205ae51!8m2!3d3.192752!4d101.611391",ChIJA6dwHP9FzDERUa4FYiJ8tnw,0x31cc45ff1c70a703:0x7cb67c226205ae51,8986506593579675217,8986506593579675217,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Autosaver Setapak,http://www.autosaver.com.my/,Chauffeur service,"Chauffeur service, Auto Air-conditioning Service, Auto repair shop, Car repair and maintenance service",Car repair and maintenance service,+60 12-674 7323,"37, Medan Makmur, 53300 Kuala Lumpur, Jalan Usahawan, KL, 53300 Kuala Lumpur",KL,"37, Medan Makmur, 53300 Kuala Lumpur, Jalan Usahawan",Kuala Lumpur,53300,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1980268,101.7194337,Asia/Kuala_Lumpur,,FALSE,4.4,46,"https://search.google.com/local/reviews?placeid=ChIJA3EGD8VHzDERhzDLpmScL98&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 1, ""3"": 6, ""4"": 8, ""5"": 30}",1,1,6,8,30,40,https://lh5.googleusercontent.com/p/AF1QipMdd6TOaxbbVXGTV9UHU6LlfSVw52Mgl9iQVbNO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMdd6TOaxbbVXGTV9UHU6LlfSVw52Mgl9iQVbNO=w1600-h1000-k-no,,"{""Monday"": ""9:30 am-6 pm"", ""Tuesday"": ""9:30 am-6 pm"", ""Wednesday"": ""9:30 am-6 pm"", ""Thursday"": ""9:30 am-6 pm"", ""Friday"": ""9:30 am-6 pm"", ""Saturday"": ""9:30 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9:30 am-6 pm | Tuesday: 9:30 am-6 pm | Wednesday: 9:30 am-6 pm | Thursday: 9:30 am-6 pm | Friday: 9:30 am-6 pm | Saturday: 9:30 am-6 pm | Sunday: Closed,,,OPERATIONAL,{},,,,,FALSE,None,Autosaver Setapak,,,,,,"https://www.google.com/maps/place/Autosaver+Setapak/@3.1980268,101.7194337,14z/data=!4m8!1m2!2m1!1sAutosaver+Setapak!3m4!1s0x31cc47c50f067103:0xdf2f9c64a6cb3087!8m2!3d3.1980268!4d101.7194337",ChIJA3EGD8VHzDERhzDLpmScL98,0x31cc47c50f067103:0xdf2f9c64a6cb3087,16082244750472327303,-2364499323237224313,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",KSD Auto Service,http://ksd-auto-service.business.site/,Car repair and maintenance service,"Car repair and maintenance service, Auto parts store",Car repair and maintenance service,+60 12-366 3887,"52100, Federal Territory of Kuala Lumpur, Kuala Lumpur, M-avenue, Jalan 1/38a, C-0, Segambut Bahagia",M-avenue,"Jalan 1/38a, C-0, Segambut Bahagia",Kuala Lumpur,52100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1860658,101.6560053,Asia/Kuala_Lumpur,,FALSE,4,24,"https://search.google.com/local/reviews?placeid=ChIJA5d7soZIzDERh_umigU-vcs&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 3, ""2"": 2, ""3"": 2, ""4"": 3, ""5"": 14}",3,2,2,3,14,12,https://lh5.googleusercontent.com/p/AF1QipPUKMfQA-XrDr0vyJr4JbBOr7A9_IrUtzupE-sc=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPUKMfQA-XrDr0vyJr4JbBOr7A9_IrUtzupE-sc=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: Closed,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh6.googleusercontent.com/-QlfjPa-6eyQ/AAAAAAAAAAI/AAAAAAAAAAA/aVMmNecJdWM/s44-p-k-no-ns-nd/photo.jpg,,TRUE,112364477949393597005,KSD Auto Service,https://www.google.com/maps/contrib/112364477949393597005,,,,,"https://www.google.com/maps/place/KSD+Auto+Service/@3.1860657999999997,101.65600529999999,14z/data=!4m8!1m2!2m1!1sKSD+Auto+Service!3m4!1s0x31cc4886b27b9703:0xcbbd3e058aa6fb87!8m2!3d3.1860657999999997!4d101.65600529999999",ChIJA5d7soZIzDERh_umigU-vcs,0x31cc4886b27b9703:0xcbbd3e058aa6fb87,14680958553819642759,-3765785519889908857,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",VCL AUTO SDN BHD,http://vclgrp.com/,Auto repair shop,"Auto repair shop, Auto accessories wholesaler, Auto Air-conditioning Service, Auto body shop, Auto machine shop, Car battery store, Car repair and maintenance service, Car stereo store",Auto repair shop,+60 12-567 8680,"No. 91, Jalan Radin Tengah, Bandar Baru Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Bandar Baru Sri Petaling,"No. 91, Jalan Radin Tengah",Kuala Lumpur,57000,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.068754,101.690585,Asia/Kuala_Lumpur,,FALSE,4.3,46,"https://search.google.com/local/reviews?placeid=ChIJgXvXoIlLzDERYbqUYfwOIgM&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 5, ""2"": 1, ""3"": 2, ""4"": 6, ""5"": 32}",5,1,2,6,32,44,https://lh5.googleusercontent.com/p/AF1QipOQw11-y4iKFm7c_fhWQxcivZUSL67R2QhgAGOS=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOQw11-y4iKFm7c_fhWQxcivZUSL67R2QhgAGOS=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""9 am-3 pm""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: 9 am-3 pm,,,OPERATIONAL,"{""Amenities"": {""Toilets"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh6.googleusercontent.com/-iZHBKucRvHo/AAAAAAAAAAI/AAAAAAAAAAA/tUbCo-7rRt0/s44-p-k-no-ns-nd/photo.jpg,,TRUE,114422452328429197900,VCL AUTO SDN BHD,https://www.google.com/maps/contrib/114422452328429197900,,,,,"https://www.google.com/maps/place/VCL+AUTO+SDN+BHD/@3.0687539999999998,101.690585,14z/data=!4m8!1m2!2m1!1sVCL+AUTO+SDN+BHD!3m4!1s0x31cc4b89a0d77b81:0x3220efc6194ba61!8m2!3d3.0687539999999998!4d101.690585",ChIJgXvXoIlLzDERYbqUYfwOIgM,0x31cc4b89a0d77b81:0x3220efc6194ba61,225759408453630561,225759408453630561,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Taras 28 Auto Service,https://www.facebook.com/taras28autoservice,Chauffeur service,Chauffeur service,Chauffeur service,+60 11-1122 8433,"44, Jalan Midah 3, Taman Midah, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Taman Midah,"44, Jalan Midah 3",Kuala Lumpur,56000,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1031138,101.7319574,Asia/Kuala_Lumpur,,FALSE,4.8,16,"https://search.google.com/local/reviews?placeid=ChIJNaIBL2A1zDERFSQcNcsqIZk&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 15}",1,0,0,0,15,10,https://lh5.googleusercontent.com/p/AF1QipNGxxSnXKTsG7Kcl5zWrLr2_f1Y4XxHswzKqf_l=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNGxxSnXKTsG7Kcl5zWrLr2_f1Y4XxHswzKqf_l=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: Closed,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/-P48s02g2u6E/AAAAAAAAAAI/AAAAAAAAAAA/D5hSf8SWlmI/s44-p-k-no-ns-nd/photo.jpg,,TRUE,114831732039840345216,Taras 28 Auto Service,https://www.google.com/maps/contrib/114831732039840345216,,https://shope.ee/2psUE8M57B,,https://shope.ee/2psUE8M57B,"https://www.google.com/maps/place/Taras+28+Auto+Service/@3.1031138,101.7319574,14z/data=!4m8!1m2!2m1!1sTaras+28+Auto+Service!3m4!1s0x31cc35602f01a235:0x99212acb351c2415!8m2!3d3.1031138!4d101.7319574",ChIJNaIBL2A1zDERFSQcNcsqIZk,0x31cc35602f01a235:0x99212acb351c2415,11034147614292190229,-7412596459417361387,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia","GoMechanic - Auto Repair Services, Kuala Lumpur",https://gomechanic.app.link/malaysia,Auto repair shop,Auto repair shop,Auto repair shop,+60 3-9212 1789,"No. 150B, 150, Jalan Raja Abdullah, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Kampung Baru,"No. 150B, 150, Jalan Raja Abdullah",Kuala Lumpur,50300,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1660925,101.7027438,Asia/Kuala_Lumpur,,FALSE,4.3,12,"https://search.google.com/local/reviews?placeid=ChIJT2E7WCZIzDERspGVS-a8wLM&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 10}",2,0,0,0,10,49,https://lh5.googleusercontent.com/p/AF1QipMctqrbLxbJgnB-fdKesQFE41l3YTKHh0LKNpeO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMctqrbLxbJgnB-fdKesQFE41l3YTKHh0LKNpeO=w1600-h1000-k-no,,"{""Monday"": ""8 am-8 pm"", ""Tuesday"": ""8 am-8 pm"", ""Wednesday"": ""8 am-8 pm"", ""Thursday"": ""8 am-8 pm"", ""Friday"": ""8 am-8 pm"", ""Saturday"": ""8 am-8 pm"", ""Sunday"": ""8 am-8 pm""}",Monday: 8 am-8 pm | Tuesday: 8 am-8 pm | Wednesday: 8 am-8 pm | Thursday: 8 am-8 pm | Friday: 8 am-8 pm | Saturday: 8 am-8 pm | Sunday: 8 am-8 pm,,,OPERATIONAL,"{""Amenities"": {""Mechanic"": true}}",,,https://lh3.googleusercontent.com/-Yb9lBZeXeP8/AAAAAAAAAAI/AAAAAAAAAAA/THsY5oy38RE/s44-p-k-no-ns-nd/photo.jpg,,TRUE,118239390565518592504,"GoMechanic - Auto Repair Services, Kuala Lumpur",https://www.google.com/maps/contrib/118239390565518592504,,https://gomechanic.app.link/malaysia,,https://gomechanic.app.link/malaysia,"https://www.google.com/maps/place/GoMechanic+-+Auto+Repair+Services%2C+Kuala+Lumpur/@3.1660925,101.7027438,14z/data=!4m8!1m2!2m1!1sGoMechanic+-+Auto+Repair+Services%2C+Kuala+Lumpur!3m4!1s0x31cc4826583b614f:0xb3c0bce64b9591b2!8m2!3d3.1660925!4d101.7027438",ChIJT2E7WCZIzDERspGVS-a8wLM,0x31cc4826583b614f:0xb3c0bce64b9591b2,12952560225614139826,-5494183848095411790,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",QH CAR AIR COND & AUTO SERVICE,,Car repair and maintenance service,Car repair and maintenance service,Car repair and maintenance service,+60 3-7972 4796,"Happy Garden, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur",Happy Garden,,Kuala Lumpur,58200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0820399,101.6893627,Asia/Kuala_Lumpur,,FALSE,4.4,16,"https://search.google.com/local/reviews?placeid=ChIJQx3YH2hKzDERa_QGeBy-P-c&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 2, ""4"": 2, ""5"": 11}",1,0,2,2,11,22,https://lh5.googleusercontent.com/p/AF1QipOHLp1H34R0Q0bNtxmBZXDjZjynWJH_oA3kMhgq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOHLp1H34R0Q0bNtxmBZXDjZjynWJH_oA3kMhgq=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: Closed,,,OPERATIONAL,{},,,,,FALSE,None,QH CAR AIR COND & AUTO SERVICE,,,,,,"https://www.google.com/maps/place/QH+CAR+AIR+COND+%26+AUTO+SERVICE/@3.0820399,101.68936269999999,14z/data=!4m8!1m2!2m1!1sQH+CAR+AIR+COND+%26+AUTO+SERVICE!3m4!1s0x31cc4a681fd81d43:0xe73fbe1c7806f46b!8m2!3d3.0820399!4d101.68936269999999",ChIJQx3YH2hKzDERa_QGeBy-P-c,0x31cc4a681fd81d43:0xe73fbe1c7806f46b,16663246175776207979,-1783497897933343637,,
